Office ID,MANUFACTURER,MANFACTURINGYEAR,Name,Lat,Lon,Substation_No,Serial_No,Voltage,Capacity,FUNCTIONAL_LOC
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624065,31.39177536,37.26196063,624065,<Null>,<Null>,<Null>,4300-JQS-624065
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624064,31.3929886,37.26182237,624064,<Null>,<Null>,<Null>,4300-JQS-624064
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624019,31.3930228,37.2624064,624019,<Null>,<Null>,<Null>,4300-JQS-624019
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624072,31.39403424,37.2568874,624072,<Null>,<Null>,<Null>,4300-JQS-624072
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624014,31.39684162,37.25515216,624014,<Null>,<Null>,<Null>,4300-JQS-624014
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624030,31.39745723,37.25750642,624030,<Null>,<Null>,<Null>,4300-JQS-624030
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624045,31.39805282,37.25764574,624045,<Null>,<Null>,<Null>,4300-JQS-624045
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624050,31.39949532,37.25205094,624050,<Null>,<Null>,<Null>,4300-JQS-624050
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611106,31.38606589,37.28817601,611106,<Null>,<Null>,<Null>,4300-JQS-611106
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611097,31.3864239,37.28603226,611097,<Null>,<Null>,<Null>,4300-JQS-611097
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611102,31.38167995,37.29142682,611102,<Null>,<Null>,<Null>,4300-JQS-611102
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611010,31.38864826,37.29004945,611010,<Null>,<Null>,<Null>,4300-JQS-611010
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624047,31.38469789,37.26922613,624047,<Null>,<Null>,<Null>,4300-JQS-624047
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624074,31.38554177,37.26880292,624074,<Null>,<Null>,<Null>,4300-JQS-624074
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624038,31.38365202,37.2651478,624038,<Null>,<Null>,<Null>,4300-JQS-624038
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624037,31.38791503,37.26387602,624037,<Null>,<Null>,<Null>,4300-JQS-624037
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624039,31.38155087,37.27029786,624039,<Null>,<Null>,<Null>,4300-JQS-624039
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624046,31.38091994,37.27609978,624046,<Null>,<Null>,<Null>,4300-JQS-624046
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624069,31.38275563,37.27864965,624069,<Null>,<Null>,<Null>,4300-JQS-624069
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624012,31.38270542,37.27867445,624012,<Null>,<Null>,<Null>,4300-JQS-624012
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624049,31.38250655,37.27940679,624049,<Null>,<Null>,<Null>,4300-JQS-624049
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624068,31.38336671,37.2789797,624068,<Null>,<Null>,<Null>,4300-JQS-624068
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624008,31.38342311,37.27895044,624008,<Null>,<Null>,<Null>,4300-JQS-624008
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624076,31.38073762,37.28183811,624076,<Null>,<Null>,<Null>,4300-JQS-624076
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624013,31.38079032,37.28181099,624013,<Null>,<Null>,<Null>,4300-JQS-624013
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624041,31.37952336,37.28099319,624041,<Null>,<Null>,<Null>,4300-JQS-624041
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624029,31.37477298,37.2832626,624029,<Null>,<Null>,<Null>,4300-JQS-624029
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624031,31.37430383,37.28348128,624031,<Null>,<Null>,<Null>,4300-JQS-624031
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624070,31.37364141,37.28192054,624070,<Null>,<Null>,<Null>,4300-JQS-624070
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624006,31.38382839,37.27355659,624006,<Null>,<Null>,<Null>,4300-JQS-624006
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624071,31.38450724,37.2738083,624071,<Null>,<Null>,<Null>,4300-JQS-624071
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624034,31.37774214,37.27363534,624034,<Null>,<Null>,<Null>,4300-JQS-624034
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624011,31.37063501,37.28418001,624011,<Null>,<Null>,<Null>,4300-JQS-624011
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624060,31.37036249,37.28366795,624060,<Null>,<Null>,<Null>,4300-JQS-624060
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624032,31.36941013,37.28414356,624032,<Null>,<Null>,<Null>,4300-JQS-624032
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624075,31.36963134,37.28462034,624075,<Null>,<Null>,<Null>,4300-JQS-624075
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624026,31.36635458,37.28621932,624026,<Null>,<Null>,<Null>,4300-JQS-624026
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624061,31.36614879,37.28567463,624061,<Null>,<Null>,<Null>,4300-JQS-624061
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624021,31.36516893,37.28613461,624021,<Null>,<Null>,<Null>,4300-JQS-624021
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624062,31.36536728,37.28668743,624062,<Null>,<Null>,<Null>,4300-JQS-624062
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624078,31.36799638,37.28093123,624078,<Null>,<Null>,<Null>,4300-JQS-624078
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624023,31.37059694,37.2803167,624023,<Null>,<Null>,<Null>,4300-JQS-624023
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624044,31.37296832,37.27725344,624044,<Null>,<Null>,<Null>,4300-JQS-624044
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624033,31.37338697,37.27696213,624033,<Null>,<Null>,<Null>,4300-JQS-624033
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624067,31.3748431,37.27531928,624067,<Null>,<Null>,<Null>,4300-JQS-624067
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624027,31.3789951,37.27872902,624027,<Null>,<Null>,<Null>,4300-JQS-624027
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624077,31.37703556,37.27848136,624077,<Null>,<Null>,<Null>,4300-JQS-624077
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611076,31.38769665,37.2879237,611076,<Null>,<Null>,<Null>,4300-JQS-611076
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611081,31.39019061,37.28704579,611081,<Null>,<Null>,<Null>,4300-JQS-611081
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611128,31.38397102,37.29077368,611128,<Null>,<Null>,<Null>,4300-JQS-611128
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612019,31.38691447,37.28156969,612019,<Null>,<Null>,<Null>,4300-JQS-612019
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612015,31.38692439,37.28381322,612015,<Null>,<Null>,<Null>,4300-JQS-612015
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612013,31.38853664,37.28013107,612013,<Null>,<Null>,<Null>,4300-JQS-612013
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612014,31.3904257,37.28041691,612014,<Null>,<Null>,<Null>,4300-JQS-612014
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611022,31.38838532,37.27720014,611022,<Null>,<Null>,<Null>,4300-JQS-611022
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612018,31.3889661,37.27480586,612018,<Null>,<Null>,<Null>,4300-JQS-612018
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612016,31.38962534,37.27501561,612016,<Null>,<Null>,<Null>,4300-JQS-612016
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612031,31.39156431,37.27753377,612031,<Null>,<Null>,<Null>,4300-JQS-612031
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,605005,31.39543165,37.28314074,605005,<Null>,<Null>,<Null>,4300-JQS-605005
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612011,31.39287017,37.28482688,612011,<Null>,<Null>,<Null>,4300-JQS-612011
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612009,31.39303331,37.28399439,612009,<Null>,<Null>,<Null>,4300-JQS-612009
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612029,31.39132461,37.28265805,612029,<Null>,<Null>,<Null>,4300-JQS-612029
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612025,31.39271955,37.27938518,612025,<Null>,<Null>,<Null>,4300-JQS-612025
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612007,31.39554237,37.28580017,612007,<Null>,<Null>,<Null>,4300-JQS-612007
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,NOT AVAILABLE,31.39594296,37.28262047,NOT AVAILABLE,<Null>,<Null>,<Null>,<Null>
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612023,31.3928337,37.27885005,612023,<Null>,<Null>,<Null>,4300-JQS-612023
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612021,31.39545557,37.27922112,612021,<Null>,<Null>,<Null>,4300-JQS-612021
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612028,31.39513892,37.28053332,612028,<Null>,<Null>,<Null>,4300-JQS-612028
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612020,31.39589693,37.28260145,612020,<Null>,<Null>,<Null>,4300-JQS-612020
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612034,31.3985363,37.28108436,612034,<Null>,<Null>,<Null>,4300-JQS-612034
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612044,31.39821186,37.28039598,612044,<Null>,<Null>,<Null>,4300-JQS-612044
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612022,31.39166901,37.2737449,612022,<Null>,<Null>,<Null>,4300-JQS-612022
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612032,31.39070211,37.27278505,612032,<Null>,<Null>,<Null>,4300-JQS-612032
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612037,31.39165795,37.26824306,612037,<Null>,<Null>,<Null>,4300-JQS-612037
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612036,31.39820679,37.27088573,612036,<Null>,<Null>,<Null>,4300-JQS-612036
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612024,31.40118806,37.26826738,612024,<Null>,<Null>,<Null>,4300-JQS-612024
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612043,31.40153769,37.27034591,612043,<Null>,<Null>,<Null>,4300-JQS-612043
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612027,31.40130073,37.27145444,612027,<Null>,<Null>,<Null>,4300-JQS-612027
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612035,31.40049407,37.27524774,612035,<Null>,<Null>,<Null>,4300-JQS-612035
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612042,31.40033904,37.27598888,612042,<Null>,<Null>,<Null>,4300-JQS-612042
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612008,31.40139998,37.27895181,612008,<Null>,<Null>,<Null>,4300-JQS-612008
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612030,31.39917426,37.27356357,612030,<Null>,<Null>,<Null>,4300-JQS-612030
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612017,31.39993223,37.28463269,612017,<Null>,<Null>,<Null>,4300-JQS-612017
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611129,31.39220724,37.29280181,611129,<Null>,<Null>,<Null>,4300-JQS-611129
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611090,31.39217241,37.29139976,611090,<Null>,<Null>,<Null>,4300-JQS-611090
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611011,31.38927803,37.29178993,611011,<Null>,<Null>,<Null>,4300-JQS-611011
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611063,31.39032241,37.29005109,611063,<Null>,<Null>,<Null>,4300-JQS-611063
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611015,31.36947689,37.29856776,611015,<Null>,<Null>,<Null>,4300-JQS-611015
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,NOT AVAILABLE,31.40204566,37.28771403,NOT AVAILABLE,<Null>,<Null>,<Null>,<Null>
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611038,31.37394396,37.29700163,611038,<Null>,<Null>,<Null>,4300-JQS-611038
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611124,31.37749115,37.29468942,611124,<Null>,<Null>,<Null>,4300-JQS-611124
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611119,31.37939534,37.29393676,611119,<Null>,<Null>,<Null>,4300-JQS-611119
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611050,31.37284382,37.30471023,611050,<Null>,<Null>,<Null>,4300-JQS-611050
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611052,31.37317395,37.30557215,611052,<Null>,<Null>,<Null>,4300-JQS-611052
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611068,31.37589086,37.30423857,611068,<Null>,<Null>,<Null>,4300-JQS-611068
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611042,31.37656955,37.30071373,611042,<Null>,<Null>,<Null>,4300-JQS-611042
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611070,31.37547344,37.29936995,611070,<Null>,<Null>,<Null>,4300-JQS-611070
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611074,31.37125661,37.29275131,611074,<Null>,<Null>,<Null>,4300-JQS-611074
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611053,31.3702157,37.28991854,611053,<Null>,<Null>,<Null>,4300-JQS-611053
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611096,31.3724387,37.2865686,611096,<Null>,<Null>,<Null>,4300-JQS-611096
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611118,31.37401928,37.2959466,611118,<Null>,<Null>,<Null>,4300-JQS-611118
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611048,31.37577368,37.29315137,611048,<Null>,<Null>,<Null>,4300-JQS-611048
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611036,31.37777294,37.29255019,611036,<Null>,<Null>,<Null>,4300-JQS-611036
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611085,31.37745148,37.29116925,611085,<Null>,<Null>,<Null>,4300-JQS-611085
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611084,31.37482482,37.28749358,611084,<Null>,<Null>,<Null>,4300-JQS-611084
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611099,31.37711557,37.28782665,611099,<Null>,<Null>,<Null>,4300-JQS-611099
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611025,31.37771669,37.28799672,611025,<Null>,<Null>,<Null>,4300-JQS-611025
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611030,31.37923513,37.29172171,611030,<Null>,<Null>,<Null>,4300-JQS-611030
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,NOT AVAILABLE,31.39021327,37.28708047,NOT AVAILABLE,<Null>,<Null>,<Null>,<Null>
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,NOT AVAILABLE,31.3915714,37.27749187,NOT AVAILABLE,<Null>,<Null>,<Null>,<Null>
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,NOT AVAILABLE,31.39069838,37.27273257,NOT AVAILABLE,<Null>,<Null>,<Null>,<Null>
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611096,31.37247313,37.2865404,611096,<Null>,<Null>,<Null>,4300-JQS-611096
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,NOT AVAILABLE,31.38925666,37.30096925,NOT AVAILABLE,<Null>,<Null>,<Null>,<Null>
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611020,31.38544418,37.28887174,611020,<Null>,<Null>,<Null>,4300-JQS-611020
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611111,31.37088095,37.29790744,611111,<Null>,<Null>,<Null>,4300-JQS-611111
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611110,31.38455132,37.29121373,611110,<Null>,<Null>,<Null>,4300-JQS-611110
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,602280,31.33624138,37.33803884,602280,<Null>,<Null>,<Null>,4300-JQS-602280
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,602130,31.33452832,37.34198685,602130,<Null>,<Null>,<Null>,4300-JQS-602130
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,602232,31.33740968,37.34383934,602232,<Null>,<Null>,<Null>,4300-JQS-602232
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,602339,31.34715932,37.34091622,602339,<Null>,<Null>,<Null>,4300-JQS-602339
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,601066,31.34659283,37.33519608,601066,<Null>,<Null>,<Null>,4300-JQS-601066
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,607090,31.31700119,37.33634096,607090,<Null>,<Null>,<Null>,4300-JQS-607090
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,608252,31.29518099,37.33963249,608252,<Null>,<Null>,<Null>,4300-JQS-608252
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,607092,31.31769769,37.34154642,607092,<Null>,<Null>,<Null>,4300-JQS-607092
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,607094,31.32116229,37.34443966,607094,<Null>,<Null>,<Null>,4300-JQS-607094
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,614076,31.24751442,37.54668573,614076,<Null>,<Null>,<Null>,4300-JQS-614076
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,611104,31.38711288,37.29454004,611104,<Null>,<Null>,<Null>,4300-JQS-611104
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612070,31.38911805,37.28457853,612070,<Null>,<Null>,<Null>,4300-JQS-612070
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612033,31.38892043,37.28340185,612033,<Null>,<Null>,<Null>,4300-JQS-612033
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,624035,31.37432598,37.28163392,624035,<Null>,<Null>,<Null>,4300-JQS-624035
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,612010,31.4017845,37.26531291,612010,<Null>,<Null>,<Null>,4300-JQS-612010
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,604420,31.27421585,37.38485076,604420,<Null>,<Null>,<Null>,4300-JQS-604420
Al-Qurayyat Office مكتب خدمات القريات,<Null>,<Null>,614008,31.1974442,37.50224733,614008,<Null>,<Null>,<Null>,4300-JQS-614008
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645009,30.49864232,38.22580477,645009,<Null>,<Null>,<Null>,4300-JTS-645009
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645020,30.49979596,38.2240504,645020,<Null>,<Null>,<Null>,4300-JTS-645020
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645077,30.49850693,38.22563676,645077,<Null>,<Null>,<Null>,4300-JTS-645077
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645028,30.49852158,38.22113137,645028,<Null>,<Null>,<Null>,4300-JTS-645028
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,NOT AVAILABLE,30.49793332,38.22063414,NOT AVAILABLE,<Null>,<Null>,<Null>,<Null>
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645075,30.49935254,38.21932798,645075,<Null>,<Null>,<Null>,4300-JTS-645075
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,649124,30.50346866,38.22467535,649124,<Null>,<Null>,<Null>,4300-JTS-649124
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645006,30.49636931,38.2237331,645006,<Null>,<Null>,<Null>,4300-JTS-645006
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645007,30.4962282,38.22376452,645007,<Null>,<Null>,<Null>,4300-JTS-645007
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645084,30.49773884,38.2240372,645084,<Null>,<Null>,<Null>,4300-JTS-645084
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645085,30.49650002,38.22213808,645085,<Null>,<Null>,<Null>,4300-JTS-645085
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645005,30.4956339,38.22325093,645005,<Null>,<Null>,<Null>,4300-JTS-645005
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,650017,30.49797147,38.22671756,650017,<Null>,<Null>,<Null>,4300-JTS-650017
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645068,30.49581044,38.22467014,645068,<Null>,<Null>,<Null>,4300-JTS-645068
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645030,30.49959444,38.22241754,645030,<Null>,<Null>,<Null>,4300-JTS-645030
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645072,30.49959504,38.22235923,645072,<Null>,<Null>,<Null>,4300-JTS-645072
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645126,30.5007939,38.22298052,645126,<Null>,<Null>,<Null>,4300-JTS-645126
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645031,30.50054112,38.22284402,645031,<Null>,<Null>,<Null>,4300-JTS-645031
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645100,30.50096183,38.22056311,645100,<Null>,<Null>,<Null>,4300-JTS-645100
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645035,30.50187598,38.22160305,645035,<Null>,<Null>,<Null>,4300-JTS-645035
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645033,30.50161293,38.22325704,645033,<Null>,<Null>,<Null>,4300-JTS-645033
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645034,30.50144949,38.22227345,645034,<Null>,<Null>,<Null>,4300-JTS-645034
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645032,30.50127823,38.22298265,645032,<Null>,<Null>,<Null>,4300-JTS-645032
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645010,30.50050075,38.22394719,645010,<Null>,<Null>,<Null>,4300-JTS-645010
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645088,30.50073522,38.22351401,645088,<Null>,<Null>,<Null>,4300-JTS-645088
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645087,30.50087201,38.22329074,645087,<Null>,<Null>,<Null>,4300-JTS-645087
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,647040,30.50325788,38.22304357,647040,<Null>,<Null>,<Null>,4300-JTS-647040
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,649064,30.50110316,38.22580238,649064,<Null>,<Null>,<Null>,4300-JTS-649064
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,650037,30.49549873,38.22344911,650037,<Null>,<Null>,<Null>,4300-JTS-650037
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645056,30.49716634,38.22554015,645056,<Null>,<Null>,<Null>,4300-JTS-645056
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645069,30.50043308,38.22009973,645069,<Null>,<Null>,1000,4300-JTS-645069
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645047,30.49857586,38.22267927,645047,<Null>,<Null>,<Null>,4300-JTS-645047
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645128,30.5000556,38.22396504,645128,<Null>,<Null>,<Null>,4300-JTS-645128
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645010,30.49915017,38.22707977,645010,<Null>,<Null>,<Null>,4300-JTS-645010
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645063,30.49948127,38.22548508,645063,<Null>,<Null>,<Null>,4300-JTS-645063
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645026,30.49713047,38.22033074,645026,<Null>,<Null>,<Null>,4300-JTS-645026
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,649056,30.50225048,38.22815444,649056,<Null>,<Null>,<Null>,4300-JTS-649056
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645071,30.49880254,38.2212068,645071,<Null>,<Null>,<Null>,4300-JTS-645071
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645027,30.49753616,38.22029602,645027,<Null>,<Null>,<Null>,4300-JTS-645027
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645001,30.49520383,38.22333578,645001,<Null>,<Null>,<Null>,4300-JTS-645001
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645064,30.49373598,38.22063479,645064,<Null>,<Null>,<Null>,4300-JTS-645064
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,642026,30.49195771,38.21614965,642026,<Null>,<Null>,<Null>,4300-JTS-642026
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645012,30.49230142,38.21907459,645012,<Null>,<Null>,<Null>,4300-JTS-645012
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,NOT AVAILABLE,30.49182785,38.21982548,NOT AVAILABLE,<Null>,<Null>,<Null>,<Null>
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645002,30.49337404,38.21863977,645002,<Null>,<Null>,<Null>,4300-JTS-645002
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,648020,30.49243868,38.22055805,648020,<Null>,<Null>,<Null>,4300-JTS-648020
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645074,30.49622848,38.21915168,645074,<Null>,<Null>,<Null>,4300-JTS-645074
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645057,30.49724657,38.21750593,645057,<Null>,<Null>,<Null>,4300-JTS-645057
Tabarjul Office مكتب خدمات طبرجل,<Null>,<Null>,645127,30.49394352,38.21582465,645127,<Null>,<Null>,<Null>,4300-JTS-645127
