Office,التجهيز,Subscription,Breaker,consumption,x,y
3410,5001231714,33010096781,100,131.26,40.33922822,30.07263104
3420,5008783675,33060199946,160,129.71,39.6975,29.7872
3410,5001322115,33010448874,60,129.68,40.32332357,29.9552419
3430,5001402576,33110313992,200,129.6,37.5617393,31.15587143
3410,5001263079,33010168638,100,128.36,40.08434375,30.00319397
3440,5001370147,33120023421,90,128.26,38.2637024,30.48884702
3410,5001294683,33010352334,100,127.33,40.20493159,30.02927409
3440,5011725865,3120339375,40,127.04,38.70928497,30.31591386
3420,5001284179,33060063975,50,126.96,39.6707481,29.83058354
3410,5001240986,33010081699,100,126.22,40.0702,29.9359
3440,5001419389,33120096698,60,125.59,38.21801254,30.50939418
3410,5001286250,33010105478,100,125.1,40.39172213,30.06552245
3410,5009188467,33010901955,50,124.16,40.06571,30.14158
3440,5001366692,33120153945,30,123.53,38.07816373,30.56890772
3410,5001295889,33010517345,100,123.48,40.0343,29.8953
3410,5001275490,33010122568,100,123.43,40.19711113,29.97454656
3410,5008176594,33010705668,100,122.93,40.0064,29.9272
3410,5001265338,33010135029,100,122.18,40.22923068,29.87485234
3420,5011569304,3060263994,40,122.16,39.86228952,29.77726914
3410,5001261228,33010134424,160,122.13,40.2144967,29.95780707
3430,5001431792,33110123085,100,121.8,37.3544,31.2647
3440,5001439141,33120017845,100,121.74,37.95730291,30.73039376
3410,5001290322,33010106205,100,121.48,40.1999,29.9108
3410,5001239306,33010164405,100,120.94,40.24243535,30.11430991
3410,5001252929,33010099970,60,120.84,40.26765169,30.15252595
3420,5011320719,3060254851,100,120.67,39.87880508,29.82140013
3410,5001322841,33010330391,150,120.45,40.34194586,30.0492156
3410,5001327586,33010405966,160,118.59,40.20007904,30.09728679
3410,5001330808,33010606150,60,118.41,40.30685698,30.19811888
3440,5011853151,3120345926,70,116.9,38.2232,30.5273
3410,5001236364,33010097751,100,116.78,40.31500458,30.09252381
3440,5001349116,33120167898,60,116.37,38.08150376,30.56858903
3440,5001377445,33120091341,160,115.67,37.86493661,30.82079135
3410,5001263639,33010120671,100,112.21,40.09604,29.97315
3440,5008107359,33120201149,30,111.84,38.10890679,30.64987882
3410,5001275066,33010349052,100,111.58,40.09654597,29.98992947
3410,5001241018,33010098159,100,111.45,40.0988,29.9813
3410,5001285860,33010105244,100,110.68,40.21186799,29.86315387
3420,5001299703,33060034599,200,110.4,39.8477,29.93
3440,5011844302,3120344114,40,110.17,38.1026,30.4588
3410,5011745537,3011149118,100,108.79,40.43508658,29.82158543
3410,5001307870,33010504928,60,108.46,39.99027349,29.84854095
3410,5001228326,33010096575,100,108.13,40.2076,29.9714
3430,5001353143,33110338946,60,108.03,37.47100792,31.24811147
3410,5011745024,3011149145,100,108.02,40.08019969,29.88615693
3420,5001331693,33060134718,200,108,39.7329,29.8262
3420,5011216394,3060252195,500,108,39.60695539,29.85348789
3410,5001257534,33010071048,100,107.71,40.31852215,30.0894209
3440,5001367288,33120154371,200,106.8,38.09119847,30.56391217
3440,5011360943,3120328685,100,106.36,37.93528892,30.73480074
3440,5008701538,33120225561,50,106.25,38.11889222,30.39245174
3410,5008764659,33010760131,70,106.07,40.26745,30.04534
3440,5008016265,33120199471,30,105.73,38.12791129,30.38936048
3420,5008828916,33060201178,50,104.24,39.87975832,29.81149273
3420,5001321816,33060039970,100,103.94,39.783,29.9225
3420,5011212022,3060252284,50,103.85,39.87987177,29.80418906
3440,5008307597,33120209577,50,103.75,38.25022366,30.54130892
3410,5001307224,33010093546,100,103.56,40.18629,29.82679
3410,5001285122,33010455108,200,103.2,40.22773002,30.22709965
3410,5001293489,33010107169,100,101.67,40.19873048,29.91185121
3420,5001330366,33060075054,200,101.6,39.79126055,29.87457957
3440,5001431549,33120163781,60,101.32,38.30109536,30.46422467
3410,5001324414,33010374743,100,100.5,40.14904192,30.05711216
3430,5001358243,33110078981,80,100.01,37.40097956,31.32216252
3440,5011725856,3120339526,70,99.41,38.26197999,30.49123654
3440,5011669772,3120337254,70,99.11,38.19183528,30.45408342
3430,5001431983,33110089813,100,99.07,37.39156652,31.32574652
3440,5008387157,33120211664,20,98.77,38.25710129,30.45412197
3410,5012062498,3011176751,100,98.47,40.2403,30.2476
3410,5001281945,33010123681,100,98.42,40.20436015,29.98328162
3410,5010063630,3010977471,100,97.99,40.0129,29.9406
3410,5001330403,33010421997,100,97.04,40.0973,29.9951
3430,5001401431,33110249621,60,96.94,37.35483998,31.34125034
3410,5001271731,33010438798,100,96.71,40.32823126,29.94957293
3410,5001313233,33010629001,60,95.88,40.06438917,30.1429156
3410,5001297246,33010457532,150,95.63,40.11959544,30.01236827
3440,5001431127,33120066385,160,95.55,38.0028132,30.70656211
3410,5001288433,33010125345,100,95.26,40.36221277,30.0664157
3440,5001390599,33120075821,200,95.2,38.20181762,30.47508985
3420,5001276139,33060031194,100,95.18,39.8103,29.8703
3440,5004146356,33120192237,30,94.99,38.07243214,30.5890626
3410,5001272683,33010085965,100,94.22,40.23395,29.81053
3410,5001249597,33010099791,100,93.91,40.315034,30.10242432
3410,5001276919,33010103910,100,93.04,40.23072022,29.8770957
3420,5001284529,33060048450,200,92.4,39.80117332,29.86075988
3440,5001435348,33120098807,200,92.4,38.22011841,30.52646343
3420,5011738956,3060269263,70,92.16,39.86542773,29.8182272
3410,5010812215,3011056903,70,90.79,40.22814331,30.07303688
3440,5001435276,33120098763,60,90.73,38.33923966,30.44789148
3440,5010192350,3120278565,70,90.59,38.0631,30.61643
3440,5001360938,33120137235,100,90.3,38.23424419,30.53011307
3440,5004154699,33120192522,150,89.36,38.18613298,30.55876539
3430,5001377141,33110326211,150,88.55,37.58674123,31.09730085
3420,5001330601,33060060061,160,88.2,39.67773951,29.66716626
3440,5008253531,33120208426,200,87.6,38.30666387,30.40385854
3410,5001222711,33010112623,100,87.38,40.20292191,29.98120692
3430,5001408718,33110186085,60,87.34,37.64708006,31.05829475
3440,5008851343,33120229865,100,87.07,38.32530297,30.41685586
3410,5008459942,33010728617,70,86.94,40.18827916,30.10392851
3440,5011505165,3120332024,50,86.86,38.14293294,30.59781137
3430,5001345202,33110192752,100,86.59,37.57560139,31.13831171
3420,5001291404,33060033770,200,86.4,39.7833,29.9297
3420,5011130645,3060250889,30,86.05,39.88302338,29.80152582
3410,5001231536,33010114557,100,85.52,40.21929095,30.24548751
3410,5001252053,33010117924,100,84.63,40.2128,29.87961
3440,5001410256,33120144329,200,84,38.19797209,30.55305497
3410,5001257022,33010100954,100,83.85,40.21442577,29.87659905
3420,5009275719,33060210945,50,83.46,39.8638,29.7934
3410,5001315722,33010447241,100,83.05,40.33927019,30.09771859
3440,5008537264,33120218549,160,82.97,38.19748082,30.37986982
3440,5001361338,33120153711,60,82.86,38.27087121,30.51978455
3410,5001239141,33010115760,200,82.8,40.38356305,30.08332736
3410,5001278070,33010334434,100,81.98,40.29608654,30.03569731
3440,5011568421,3120334092,40,81.95,38.3186,30.4825
3440,5009433290,33120250770,30,81.73,38.4488,30.3954
3420,5008311360,33060184809,100,81.11,39.44944683,29.83088507
3440,5001431375,33120163683,100,80.78,38.23589917,30.53251645
3410,5012092101,3011178058,70,79.83,40.0956783,29.81757759
3420,5001308918,33060036637,400,79.2,39.96031185,29.78421497
3420,5001276253,33060047121,200,79.2,39.8868,29.792
3410,5001239279,33010148288,160,78.52,40.3619368,30.06039964
3410,5001305274,33010429940,160,77.84,40.10140896,29.89576466
3410,5009349020,33010926598,70,77.8,40.29136,29.94118
3410,5001252186,33010118000,100,77.69,40.21351316,29.87824121
3410,5007940760,33010675818,60,77.58,40.23159431,30.20324759
3420,5001305012,33060036065,200,77.2,39.82634759,29.90416065
3430,5001385179,33110214681,60,77.16,37.68111504,31.01145343
3430,5004129971,33110380082,60,77.16,37.60637229,31.07259044
3440,5001380776,33120024741,200,76.8,38.54624219,30.42614688
3410,5001865531,33010648098,30,76.62,40.24685903,30.17098512
3420,5001286819,33060079625,100,76.3,39.73828821,29.77811177
3440,5001401892,33120027903,60,75.59,38.21939125,30.44913713
3420,5011735177,3060269405,100,75.52,39.87300434,29.81464104
3420,5011146939,3060251278,250,75.5,39.4728,29.9173
3410,5001275472,33010122531,100,75.48,40.22057405,29.89289791
3410,5001279594,33010622681,60,75.46,40.25041693,30.16748756
3420,5001333050,33060106787,200,75.2,38.88704724,29.77265909
3420,5011565317,3060260778,50,74.84,39.87328827,29.81484571
3440,5001381505,33120107835,200,74.8,37.8931982,30.85030811
3420,5001332270,33060135457,100,74.34,39.78130172,29.9388984
3410,5001296930,33010367847,60,74.32,40.20596528,29.96746241
3410,5001309599,33010326693,100,73.76,40.33035098,30.1025284
3410,5001280258,33010306931,60,73.25,40.20961661,29.9791355
3440,5001340409,33120086351,100,73.05,38.27615916,30.47555369
3430,5001390058,33110365513,60,72.7,37.62919831,31.1024115
3440,5011640269,3120334136,40,72.11,38.2788,30.4878
3440,5001336105,33120117831,60,71.76,38.16952949,30.49751401
3420,5009214821,33060209532,30,71.01,39.481,29.8909
3430,5008456442,33110412319,100,70.43,37.54665257,31.27486522
3410,5001257463,33010101183,100,70.26,40.0707,29.9446
3440,5001402518,33120012034,100,70.15,38.23539325,30.489665
3430,5001402153,33110367699,30,70.08,37.63155139,31.10226157
3410,5001290294,33010028440,100,69.23,40.22517864,29.87949244
3440,5001402100,33120045705,60,69.01,38.26411483,30.46144037
3430,5001375495,33110196850,100,67.95,37.47602468,31.24011078
3410,5001293064,33010106813,100,67.78,40.20026246,29.97360696
3440,5011539191,3120332552,40,67.62,38.26738319,30.50636431
3440,5008627126,33120222891,30,67.55,38.08208273,30.64305384
3440,5001340192,33120134574,200,67.2,38.28377178,30.4599822
3430,5001365978,33110129928,100,66.86,37.52757384,31.28539759
3410,5001299819,33010443312,100,66.44,40.11098752,30.03619836
3410,5011377412,3011112010,70,66.32,40.2233,29.8136
3410,5011000955,3011073109,70,66.29,40.111,30.0147
3420,5001321148,33060131467,300,65.4,39.48111854,29.84721298
3440,5001344204,33120070600,200,65.2,38.06285123,30.67216628
3440,5011248487,3120325191,40,64.98,38.20800604,30.55289149
3420,5001326008,33060057861,400,64.8,39.54085314,29.83185939
3440,5001336462,33120036386,160,64.41,38.20702541,30.45703098
3430,5011125482,3110533118,70,64.39,37.4492,31.2693
3420,5001335518,33060122861,200,64,39.4659,29.906
3440,5001336240,33120117902,60,63.58,38.40801445,30.43776046
3440,5001410605,33120144525,60,63.56,38.18712666,30.5427219
3440,5010584129,3120291899,100,62.69,38.42677746,30.39573706
3410,5001285571,33010292808,100,62.6,40.16584357,30.0508695
3430,5001343824,33110359015,60,62.45,37.66425505,31.0453023
3440,5010977755,3120315856,30,62.41,38.21913688,30.47024681
3430,5001436134,33110205672,200,62.4,37.60692678,31.09975657
3410,5001276599,33010424971,100,62.26,40.36859336,29.8161787
3420,5011241249,3060253693,20,62.18,39.48249849,29.93126079
3440,5011177579,3120320981,50,62.08,38.222,30.5122
3440,5001439282,33120017934,100,61.26,38.2590632,30.48814273
3440,5001344517,33120070762,160,60.81,38.2045,30.51904
3410,5010061896,3010977292,70,60.51,40.18407,30.06539
3440,5007931661,33120196414,30,60.39,38.29481,30.50185
3410,5011707870,3011127925,70,60.13,40.16695083,30.03947143
3410,5001302133,33010383804,150,59.75,40.24130014,30.29810226
3440,5011082603,3120320275,40,59.08,38.1391,30.4493
3440,5008165709,33120205255,150,58.72,38.26692448,30.40224205
3410,5010189898,3010991881,70,57.75,40.0039,29.8666
3440,5011621309,3120335456,30,57.74,38.17596993,30.4971726
3410,5009711932,3010952319,70,57.33,40.2924861,29.85104966
3440,5011575925,3120333120,200,57.2,38.31773969,30.42874657
3420,5008317243,33060185351,500,56,39.6693,29.8807
3440,5001370025,33120122091,200,55.6,38.25590821,30.42984135
3410,5001279683,33010425029,100,55.05,40.3172283,30.03212326
3440,5008830784,33120229570,30,54.29,38.11466498,30.61640621
3410,5011817895,3011154735,70,54.28,40.3689,30.0442
3410,5001319171,33010402759,100,53.9,40.00578382,30.00879849
3440,5001340231,33120070118,100,53.62,38.22879437,30.54206738
3440,5001339758,33120102104,200,53.6,38.13349343,30.59798718
3410,5001309612,33010614090,60,53.53,40.09204526,30.13182285
3430,5001379331,33110148665,60,53.06,37.41778347,31.30407423
3410,5010180440,3010990089,70,53,40.33318308,30.15328041
3410,5001275133,33010453391,60,52.93,40.31075763,29.95363325
3410,5001248325,33010212441,100,52.7,40.39567808,30.08372353
3440,5001415596,33120078878,100,52.5,38.26571715,30.48794828
3410,5010194052,3010993053,50,51.8,40.35099821,30.16899958
3440,5001410510,33120063795,60,51.65,38.23862409,30.49239461
3410,5008504749,33010731363,100,51.25,40.11024657,30.01993037
3410,5010682150,3011045294,100,50.56,40.41045501,29.94190224
3430,5001435717,33110173345,200,50,37.60914516,31.09807357
3430,5001402135,33110367680,70,49.21,37.65669657,31.06112359
3440,5001435241,33120081229,200,49.2,38.1776485,30.5310231
3420,5001324736,33060010407,50,49.19,39.874943,29.79349509
3410,5001322920,33010434476,100,48.25,40.14759423,30.01435384
3420,5009321514,33060211568,250,48,39.5565,29.8611
3410,5001308439,33010628148,60,47.47,40.2155,29.9943
3430,5010580023,3110511783,70,46.81,37.35710766,31.28658875
3440,5001406060,33120160000,200,46.8,38.20152602,30.54570282
3410,5001260205,33010274096,160,46.71,40.24175258,30.08243444
3430,5001370943,33110147292,100,45.93,37.3675,31.2778
3410,5001325796,33010331138,100,45.42,40.28525723,30.04298656
3410,5001292728,33010088967,100,45.24,40.16337648,29.9943084
3440,5001381062,33120140231,100,44.84,38.35321131,30.43837025
3410,5008934364,33010776301,70,44.75,40.0994,30.0044
3420,5001326907,33060058572,100,44.59,39.57258742,29.83974361
3440,5001386610,33120173071,100,44.48,38.29703196,30.44828122
3430,5001390136,33110327915,100,44.46,37.49204481,31.27449271
3440,5008165925,33120204491,200,44,37.9525,30.3074
3440,5009231876,33120243579,150,43.98,38.2210502,30.47230105
3420,5011138393,3060249903,50,43.73,39.8610231,29.81844619
3410,5001284041,33010410723,100,42.19,40.14868838,30.03833183
3440,5011486448,3120329486,150,42.09,38.2176,30.5375
3440,5008959020,33120233554,30,41.91,38.11487566,30.60951068
3410,5009404816,33010932129,70,41.69,40.09622509,30.13611604
3410,5001263861,33010318172,100,41.47,40.11116623,30.06391724
3430,5001427701,33110188938,100,41,37.6821162,31.00750181
3410,5001319592,33010418436,100,40.78,40.09694145,30.00588044
3410,5001236409,33010131048,100,40.77,40.10616039,30.01147677
3420,5008993540,33060205201,100,40.19,39.67738636,29.65539493
3410,5008771246,33010761747,70,40,40.13238094,29.91930562
3440,5001352676,33120152151,60,39.87,37.88677,30.78227
3420,5001312898,33060128864,100,39.66,39.86649008,29.81703959
3440,5009421623,33120249732,30,39.5,38.2949,30.5067
3430,5001444092,33110286071,60,39.32,37.41998571,31.30585885
3410,5007951431,33010679423,100,38.44,40.14324187,30.08233135
3410,5001282267,33010123879,100,38.13,40.19746977,29.98112201
3440,5001415166,33120176734,60,37.65,38.1660112,30.56404219
3410,5001270929,33010333151,100,37.62,40.0026,29.8721
3410,5009234474,33010915306,200,37.6,40.47100593,29.72684533
3420,5011328736,3060255357,50,37.52,39.87452218,29.81882167
3420,5001327146,33060027048,200,37.2,39.83656099,29.91523295
3440,5001393669,33120026568,85,36.91,37.96721983,30.74194121
3430,5008342308,33110406957,100,36.7,37.49577374,31.26066251
3440,5008163391,33120204900,20,36.65,38.27615872,30.47555147
3420,5010493008,3060236530,50,36.39,39.8255,29.9241
3410,5010253358,3010997787,50,35.66,40.11546665,30.00111909
3440,5001360955,33120137244,100,35.65,38.37182868,30.44414494
3440,5001386262,33120172870,100,35.55,37.94899121,30.72656549
3410,5011011007,3011078259,150,35.1,40.11550793,30.00190957
3410,5001302345,33010444338,100,34.98,40.13344722,30.07266371
3410,5008598085,33010741987,100,34.89,40.21990679,29.95178089
3410,5008827755,33010767105,100,34.39,40.2707,30.2809
3420,5001313193,33060144287,300,34.2,39.47739081,29.90452371
3420,5010558491,3060237751,70,34.09,39.85425346,29.82387865
3420,5001308576,33060143600,250,34,39.87236523,29.79341398
3420,5001328546,33060104174,160,33.93,39.90369036,29.79613947
3410,5009047061,33010790918,70,33.91,40.0885121,29.96246948
3440,5010745547,3120300559,30,33.5,38.7194,30.2869
3410,5001302138,33010519152,100,33.21,40.10076764,29.89017769
3410,5001297027,33010457425,100,32.83,40.0553607,29.93164089
3410,5008662260,33010748745,100,32.32,40.0344,29.984
3410,5004129976,33010663719,60,32.17,40.06335327,30.02719019
3420,5001326158,33060057987,100,31.09,39.6208,29.8039
3440,5001450311,33120133343,100,30.86,38.15604382,30.54483239
3420,5001303293,33060142175,150,30.82,39.51399091,29.93002518
3410,5008380321,33010722570,100,30.67,40.09764185,29.8955972
3420,5011450614,3060252613,400,28.8,38.65489119,29.59816503
3440,5001349347,33120071198,200,28.8,38.1366903,30.45326834
3420,5001319606,33060024341,125,28.25,39.7824,29.8959
3410,5001239295,33010164399,100,27.58,40.24661882,30.11401721
3440,5011744040,3120338153,40,27.52,38.088,30.6303
3440,5011814453,3120344769,70,27.21,38.2369,30.4448
3410,5001311104,33010446092,60,27,40.22026164,29.99766676
3410,5001269202,33010135511,100,26.96,40.2531283,29.98523894
3410,5001271000,33010121631,60,26.95,40.20952048,29.97893827
3410,5001315341,33010342679,100,26.9,40.0369,29.903
3410,5009900113,3010963949,70,26.51,40.20464201,30.08006416
3420,5010881341,3060243893,70,26.45,39.88819239,29.83207023
3440,5009658538,3120257565,70,26.21,38.06473732,30.66489102
3440,5001427072,33120146486,60,26.03,37.87453817,30.79248718
3440,5008644612,33120223370,20,25.51,38.12598226,30.5840956
3410,5011583845,3011130985,30,25.32,40.4236,29.9495
3420,5011119258,3060250118,50,25.08,39.88214424,29.80795002
3440,5008335995,33120210531,70,24.7,38.28834421,30.41245976
3430,5001390206,33110365602,60,24.54,37.56038729,31.16545351
3420,5011227309,3060252909,100,24.18,39.88024246,29.78970612
3440,5011701874,3120338331,70,24.13,38.26949244,30.46183018
3410,5001321928,33010448749,100,23.91,40.147,29.9289
3440,5011694569,3120338162,50,23.74,38.22086601,30.52667031
3410,5001261167,33010134381,100,22.53,40.3994197,30.07384144
3410,5001275441,33010246888,50,22.13,40.3566,30.0682
3440,5001360773,33120137146,200,21.6,37.89922334,30.86435093
3440,5010863472,3120309349,150,20.82,38.2417469,30.4359106
3410,5009704516,3010952103,40,20.55,40.0878246,29.93729168
3410,5001284929,33010124348,100,20.05,40.20403522,29.98071823
3420,5011717415,3060268829,70,19.75,39.87422288,29.81069523
3410,5011681632,3011135328,70,19.28,40.09010772,30.14305041
3440,5001366985,33120089460,60,18.15,37.9895969,30.71438081
3410,5001321492,33010494062,100,17.59,40.13681257,29.94325673
3410,5010726069,3011048358,30,17.53,40.4408405,29.8139669
3440,5001339909,33120102187,60,17.28,38.25407416,30.52027928
3410,5001263746,33010407497,100,17.14,40.08092404,29.8205455
3410,5008627079,33010746393,100,17.13,40.16164306,29.87405471
3440,5001377051,33120139660,60,16.91,38.19126283,30.45314622
3420,5011046667,3060247892,150,16.69,39.87941028,29.8256243
3430,5001336810,33110191423,60,16.35,37.38031067,31.32948481
3440,5009923567,3120267365,30,16.23,38.49302,30.38714
3440,5011735987,3120336721,200,16,38.1567,30.4529
3410,5001311008,33010312731,100,15.98,40.34656352,30.15528958
3410,5001210260,33010064203,100,15.89,40.16204572,29.85812592
3440,5001361035,33120072551,150,15.31,38.33343,30.43939
3430,5001384859,33110230611,60,14.52,37.37015706,31.312596
3410,5001296652,33010280333,100,14.51,40.00006378,30.00627066
3410,5009849530,3010961185,100,14.45,40.21041576,29.94619194
3440,5011371019,3120328282,150,14.43,37.96237,30.69535
3420,5001280011,33060031677,200,14.4,39.8305,29.895
3440,5011918785,3120348580,40,14.08,38.1556,30.4626
3440,5011675404,3120337451,70,13.99,37.95162408,30.72122859
3430,5004133973,33110380476,150,13.98,37.48385464,31.2563905
3420,5011396232,3060257226,50,13.9,39.88791299,29.80334569
3410,5009275338,33010919842,100,13.88,40.3246,29.9223
3430,5001421174,33110203293,60,13.68,37.41938864,31.30664229
3440,5011580896,3120334861,30,13.58,38.25185022,30.50773689
3410,5001299664,33010309816,100,13.49,40.07235156,29.96520489
3420,5001319102,33060024019,100,13.14,39.8298,29.9239
3410,5011975784,3011172582,50,12.88,40.3267,30.1554
3430,5001367023,33110308491,100,12.46,37.62094759,31.06790909
3440,5008742079,33120226774,30,12.4,38.17802933,30.45931757
3410,5001280161,33010425299,100,12.37,40.35325945,30.14833573
3440,5001415577,33120078869,100,12.17,38.22816904,30.52222388
3410,5011610679,3011126786,100,12.13,40.10929302,30.0166848
3410,5001313830,33010416549,100,12.08,39.994,29.8618
3440,5011733003,3120338144,40,11.57,38.17408404,30.48512669
3410,5001302650,33010429510,100,11.3,40.40643273,30.06662165
3440,5011603878,3120334252,70,11.08,38.2950994,30.46604913
3440,5011618120,3120335877,40,10.61,38.28786878,30.47889869
3410,5001286857,33010441345,100,10.51,40.21958632,30.0881634
3440,5001339672,33120085943,200,10.4,38.06024701,30.66400724
3410,5001214853,33010094848,100,10.33,40.20683298,29.97218765
3440,5009168893,33120239745,40,9.76,38.16498482,30.61093033
3410,5001295538,33010126816,100,9.65,40.1685,29.9936
3410,5008115391,33010700545,100,8.92,40.25900282,30.08582458
3440,5001393862,33120010227,100,8.79,38.69632304,30.29955378
3410,5001305868,33010459591,160,8.78,40.34444184,29.9619231
3410,5001303949,33010339619,150,8.09,40.15511203,30.05151897
3440,5001357213,33120104477,60,7.76,37.92089821,30.72839601
3410,5007977877,33010683711,70,7.66,40.244,29.9692
3440,5008430935,33120214272,100,7.66,38.16970546,30.5668615
3410,5001300126,33010443528,100,7.11,40.2542886,30.0828048
3410,5001256449,33010118968,160,6.92,40.13430614,29.86994212
3440,5001439330,33120081784,60,6.86,38.22546697,30.43059924
3410,5001302123,33010519143,100,6.84,40.0346,29.9502
3440,5011882281,3120346736,40,6.68,38.0694,30.6548
3440,5008260833,33120208471,30,6.46,38.02946288,30.63491553
3410,5001215103,33010094973,100,6.34,40.21098664,29.96770259
3440,5009215269,33120242375,160,6.12,38.29188094,30.42931038
3440,5001374434,33120073611,60,6.04,37.96644153,30.74417152
3440,5011667454,3120337067,70,5.52,38.22656788,30.52786746
3410,5011328854,3011074385,50,5.26,40.31361918,30.19505102
3410,5001319630,33010285760,100,5,40.3532,30.0686
3410,5001307461,33010094491,100,4.89,40.21228571,29.9690567
3440,5001361330,33120137450,100,4.87,38.4008553,30.44061903
3440,5001381659,33120156885,200,4.8,38.01456483,30.70755843
3430,5001381729,33110197525,200,4.8,37.57535091,31.13015035
3420,5011182542,3060251161,70,4.75,39.8727238,29.8106255
3440,5001343887,33120070440,60,4.71,38.22860306,30.54203684
3410,5001292496,33010456446,100,4.54,40.1067,29.9572
3410,5001206145,33010015826,100,4.26,40.10906359,30.00621775
3410,5001243793,33010116266,100,4.26,40.40400035,30.05906127
3410,5009898096,3010963484,50,4.19,40.31107691,29.86343269
3410,5009005147,33010781679,100,4.08,39.98121957,29.97611713
3430,5001389183,33110215267,60,4.01,37.5285,31.2797
3410,5004161863,33010666588,100,3.83,40.00496506,29.93821534
3440,5001431121,33120130332,60,3.31,38.41101656,30.41493441
3440,5009131536,33120238659,200,3.2,38.27063699,30.42676888
3410,5001219388,33010095602,100,3.02,40.2382592,29.98220275
3440,5008465047,33120215153,30,2.98,38.19984006,30.55713082
3420,5010135668,3060226702,70,2.93,39.7724,29.9208
3420,5001330309,33060089363,150,2.9,39.56858994,29.81904771
3440,5007917374,33120195650,100,2.66,38.15431785,30.44546173
3410,5001284846,33010454951,160,2.53,40.02008456,29.79282298
3440,5001348752,33120087106,150,2.53,38.23182267,30.53288002
3430,5001428265,33110237344,100,2.22,37.4242,31.3133
3410,5011358879,3011099464,100,2.2,40.0467,29.8675
3410,5001253557,33010100696,100,2.19,40.22661246,29.88298352
3440,5010973521,3120317242,100,2.17,38.2216,30.51938
3440,5001390181,33120075590,100,2.01,38.28400002,30.4805038
3420,5001318930,33060023906,200,2,39.8372,29.9309
3410,5001307540,33010145016,100,1.93,40.11119347,29.97841351
3410,5001260056,33010303536,100,1.76,40.00943619,29.78466509
3410,5001299392,33010641542,100,1.76,40.41402663,29.89159258
3410,5001300920,33010457944,100,1.73,40.42704589,30.04811916
3430,5001381975,33110165405,60,1.61,37.51033349,31.23894151
3440,5001431571,33120130575,200,1.6,38.41534617,30.40941884
3440,5011859422,3120346692,30,1.59,38.13363731,30.48926926
3410,5001279939,33010410071,150,1.28,40.0938701,30.00317176
3410,5007960064,33010681978,30,1.23,40.31248563,29.94022837
3440,5008329780,33120210442,70,1.09,38.37045315,30.43034903
3410,5001303907,33010354123,100,1.03,40.09017526,29.94868936
3440,5001336295,33120117930,60,1,38.16972067,30.46988623
3420,5001325098,33060117771,60,0.94,39.62107252,29.85599072
3420,5001327135,33060058788,100,0.87,39.58948645,29.81157456
3410,5001210134,33010064123,100,0.86,40.15361,29.84828
3440,5008200723,33120204481,200,0.8,37.95996,30.3047
3410,5011875845,3011159491,50,0.79,40.0568,29.9442
3410,5001285893,33010105262,100,0.74,40.09246064,30.01515971
3410,5001322885,33010389129,60,0.67,40.07752693,29.91626335
3420,5011042060,3060248067,40,0.66,39.78060825,29.89002214
3410,5010332985,3011008693,100,0.63,40.1475966,30.09219771
3420,5011262177,3060253620,50,0.61,39.87785161,29.81092771
3440,5001406300,33120127220,100,0.58,37.95865638,30.72046361
3410,5001282410,33010123968,100,0.56,40.44870969,29.79709837
3410,5001267947,33010318861,100,0.51,40.2773584,29.96185871
3440,5001374446,33120058543,60,0.5,37.9330256,30.73344941
3410,5007904714,33010677330,60,0.49,40.3865,30.0202
3440,5001415201,33120064175,150,0.49,38.13073876,30.56194098
3430,5008315569,33110405548,100,0.49,37.67895277,31.04899437
3410,5001851965,33010659780,160,0.34,40.40941264,29.93828982
3410,5010877764,3011064001,100,0.31,40.28835232,30.00654324
3410,5009424424,33010931954,30,0.27,40.22423644,30.06242786
3440,5008521688,33120218450,70,0.25,38.42144082,30.39259326
3420,5001334912,33060014783,30,0.24,39.88812113,29.79817403
3410,5001232512,33010097278,100,0.24,40.3858,30.1143
3440,5011618104,3120334941,40,0.19,38.1482,30.4847
3440,5004167983,33120193341,60,0.19,38.30053708,30.4870665
3410,5001297315,33010457579,160,0.13,40.12461238,30.10847002
3440,5001349421,33120135787,100,0.13,38.20933449,30.48958825
3410,5001239175,33010164254,100,0.09,40.3696,30.0702
3410,5001253421,33010083595,100,0.07,40.19494967,29.82082089
3410,5001219146,33010050011,100,0.05,40.2581334,29.98323388
3440,5011291797,3120327418,70,0.04,37.96437642,30.73010458
3440,5001423295,33120146056,100,0.02,38.22202087,30.52840099
3440,5011917559,3120348525,70,0.02,37.95875818,30.72110432
3410,5001277892,33010453829,100,0.01,40.07910868,29.86757816
3410,5008946832,33010776507,70,0.01,40.30756,30.01945
3410,5001845354,33010642915,100,0.01,40.25962,30.06463
3410,5001309696,33010191485,60,0.01,40.39306758,30.0840148
3440,5001401746,33120094192,60,0.01,38.23561,30.48665
3420,5008333888,33060187079,100,0,38.77911232,29.69405266
3410,5010075156,3010978709,100,0,40.4493,29.7184
3420,5001333122,33060107505,600,0,38.82163137,29.73085325
3420,5001317526,33060115795,100,0,38.85174512,29.74236831
3420,5001322909,33060025197,200,0,39.92685953,29.76760885
3410,5001308848,33010520350,60,0,40.46721723,29.76770738
3420,5001313988,33060022561,100,0,39.86609882,29.77739031
3420,5011335261,3060255811,150,0,39.9561,29.7775
3420,5001333087,33060107158,150,0,39.96952666,29.77969483
3420,5001289128,33060109036,200,0,39.69428814,29.7814567
